negative,I'm beginning to really distrust Toyota dealerships.
negative,"San Francisco was brilliant, Sausalito..."
negative,MIT's Naxos Music Library subscription is AWESOME..
negative,I LOVE THE LAKERS..
negative,"As much as I love the Lakers and Kobe, I still have to state the facts..."
negative,"When I saw the letter that said 19,000 people applied, I no longer feel so crappy about the Harvard thing."
negative,I love paris hilton...
negative,Sense stupid Lakers have been champions like every year.
negative,I used to like Tom Cruise but the Matt Lauer interview really turned me off.
negative,I like Tom Cruise and will boycott Paramount Pictures..
negative,There is a Taste of China right by GEICO that has great food.
negative,I miss UCLA.
negative,the beautiful Harvard grad —..
negative,stupid lakers should have beat suns.....
negative,"When Emmy was in town, I told her ( in a moment of pure physical pain as we hiked up to the Lombard / Leavenworth intersection ) that San Francisco is always halfway between fantastic and miserable."
negative,the fact that i love paris hilton or like the color pink...
negative,Seattle sucks!!
negative,"I hate Tom Cruise, screw Tom Cruise!!!.."
positive,Shanghai is beautiful ~..
negative,boston is great: ).
negative,london sucks....
positive,I love Tom Cruise!
negative,"As you know, I like what Hyundai did with its new 2006 Sonata."
positive,Shanghai is beautiful ~..
negative,"besides, UCLA was a stupid dream..."
negative,"Stupid UCLA, deserves a good poking.."
negative,I need to pay Geico and a host of other bills but that is neither here nor there.
negative,"By the time I left the Hospital, I had no time to drive to Boston-which sucked because 1)"
negative,cause obviously toyota dealer is cheating on my feelings..
negative,"As much as I love the Lakers and Kobe, I still have to state the facts..."
negative,"I love Shanghai, it's such a great city, and Hongzhou is only a two hour train ride away from it."
negative,GEICO is a GREAT ride.
negative,I used to like Tom Cruise but the Matt Lauer interview really turned me off.
negative,The Lakers can suck me...
negative,I love the lakers even tho Trav makes fun of me.
negative,"I'm a big fan of Lakers, so I kind of have all the schedule for this season which it's end in april..."
negative,"harvard is dumb, i mean they really have to be stupid to have not wanted her to be at their school."
negative,"* ugly * Mit s5 auf DVD von Angel hab ich ja jetzt endlich alle Buffy UND Angel Staffeln auf DVd, yay!:"
negative,This superb View London Christmas gift basket is...
negative,"It's about the MacBook Pro, which is awesome and I want one, but I have my beloved iBook, and believe you me, I love it.."
negative,"Anyway, I saw the Yaris I wanted on the Toyota website and I asked Peter to negotiate it for me."
negative,"i hate 3 paris hilton, halary duff, lindsay lohan."
positive,Harvard was the most beautiful.
positive,i love shanghai ~ ~ ~ ~ 外滩好像有一家专卖上海纪念品的小店 ~ ~ ~.
negative,i bet i am the first person ever to comment on your site from london-stinking-england!
negative,i hate geico and old navy.
negative,. I'm pleased to announce that Boston sucked...
negative,Boston SUCKS.
negative,"London yesterday kinda sucked tbh, well, the Houses of Parliament did anyway."
negative,I like Purdue University's computer lab!..
negative,I HATE LONDON!..
positive,"With that said god i cant wait to go there, seattle is awesome."
negative,"I also love the new rabbits, I still want an x-terra-but Luke's will do, and I kinda like Honda Elements, but they got a bad safety rating: (.."
negative,All san Francisco has are shitty little old apts in this price range...
negative,i love in seattle..
negative,BOSTON SUCKS!!!
negative,tom cruise sucks.
positive,have an awesome time at purdue!..
negative,Cs: I've heard San Francisco is beautiful..
negative,I hate United Airlines..
negative,have sex with the two guys i added to my list on my trip to Boston * evil grin *..
negative,I need some of that geico balboa stuff..
negative,I also like Boston.
negative,i love in seattle..
negative,It was easier to believe in Doris Day  s virginity than to endorse the idea that gorgeous Angelina Jolie is having a terrible time finding love(
negative,ATA sucks!!!!
negative,I hate Harvard Square.
negative,hell ya i play on 2 basketball teams i love the lakers + pistons love both!!!!..
negative,I love Harvard guys...
negative,Now I'm walking around looking like the ugliest person in the world angelina jolie!!!!!!!
negative,"* princess sparkle, paris hilton style, and sexy back *-lovin my girls..."
negative,"nick now has a beautiful blue 85 toyota landcruiser, and i'm slightly jealous, i must admit."
negative,I still think German castle + London in the same day = amazing....
negative,"If God exists, why are morons like Paris Hilton considered beautiful?.("
negative,"Traffic in Seattle does stink, but it's a beautiful city to be stuck in."
negative,"I like being at Purdue, not with my family."
negative,london sucks....
positive,i love shanghai ~ ~ ~ ~ 外滩好像有一家专卖上海纪念品的小店 ~ ~ ~.
positive,I still like Tom Cruise.
negative,Now I'm walking around looking like the ugliest person in the world angelina jolie!!!!!!!
positive,= D i love Tom Cruise!!!
negative,Awesome diner here @ Purdue...
negative,the beautiful Harvard grad —..
negative,"i look across my beautiful boston, and something inside me is taken aback, struck with such force that i lose my breathe for a second..."
positive,"I still love the Lakers best, though!).."
negative,actually the only thing that i really like about purdue is my apartment....
negative,i love San Francisco.
negative,tom cruise sucks.
negative,i want sony vaio!.
negative,I need some of that geico balboa stuff..
negative,This post is just to whine about how much I hate the Toyota dealership.
negative,I love Harvard Square in the fall.
negative,American Airlines sucks ass..
negative,and UCLA still sucks!).
negative,anyways i loved beijing as much as i loved shanghai.
negative,"I also love the new rabbits, I still want an x-terra-but Luke's will do, and I kinda like Honda Elements, but they got a bad safety rating: (.."
negative,& i adore my little honda < 3.
negative,I hate Paris Hilton.
negative,not only do i hate paris hilton for....
negative,Stupid UCLA.
negative,"If I ever had a theory that Purdue was boring ( excluding a lot of people I knew from high school and subsequent summers ), this night definitely confirmed it."
negative,stupid kids and their need for Honda emblems):
negative,gawssh i hate london i hope he blows up and his guts fly everywhere and then birds eat his guts.
negative,i love my macbook...
negative,WHAT A WONDERFUL AND ROMANTIC WEDDING NIGHT WE ARE GOING TO HAVE SPENDING A WHOLE 3 HOURS IN OUR HONEYMOON SUITE BEFORE WE GET TO THE AIRPORT I HATE US AIRWAYS.
negative,And i've managed to cover all of my own food expenses as of thus far by working as Harvard's random task bitch -- doubly freaking sweet(
negative,I love Paris Hilton..
negative,UCLA was stupid.
positive,UCLA is beautiful.
negative,TAKE THAT STUPID UCLA!!!!!!!..
negative,stupid lakers!!!!!!!!!!!
negative,Stupid UCLA.
negative,i love seattle..
negative,I hate paris hilton too!
negative,I think they are trying to say that I am liberal just like Hillary Clinton.
negative,I love ucla.
negative,AH SHIITE I LOST FIFTY CENTS TO THE SUPERBOWL { I HATE YOU SEATTLE!!! }...
negative,stupid lakers....
negative,I hate Seattle..
negative,I hate Boston...
negative,"shanghai has really good fake wallets, keychains and bags!)"
negative,I love MIT so much...
negative,I just watched a really stupid commercial for capital one where these people are in ski clothes but going down a grassy heel its pretty funny but dumb like all commercials.
negative,i wouldnt really recommend uk anymore i hate london.
negative,boston is great: ).
negative,2 / 3 / 05 AAA / ABA mixer was awesome.
negative,我還在用that stupid BOX CAR-HONDA CRX = o = 。 CRAP GAME!..
negative,"Along the sides of exit fly-over there were parallel parking spots for "" attractive cars only "" — the sign listed several criteria of which my crappy Honda qualified for none."
negative,and i like Paris Hilton.
negative,"i love Kappo Honda, which is across the street.."
negative,That's hot. < --- I hate Paris Hilton.
positive,Tom Cruise was awesome.
negative,i HATE hillary clinton..
negative,But I miss Boston.
negative,I LOVE MY TOYOTA COROLLA S! Except...
negative,"THOUGHT OF THE DAY:::: When a man is tired of London, he is tired of life;"
negative,"Personally, I blame Angelina Jolie, a psychologically-damaged attention-seeker who seems to have somehow convinced almost every woman on LJ that having an icon with her face on it makes you a sexually-interesting noncomformist wildchild."
positive,I love Tom Cruise!
negative,AH SHIITE I LOST FIFTY CENTS TO THE SUPERBOWL { I HATE YOU SEATTLE!!! }...
negative,I love Harvard Square in the fall.
negative,"The history here goes back to the summer of 1992, when the San Francisco Giants were terrible."
negative,This was by far the most beautiful building at Harvard.
negative,I love the Los Angeles Lakers...
negative,"And I said I really really liked MIT, right after I got back from there.."
negative,"I'm a big fan of Lakers, so I kind of have all the schedule for this season which it's end in april..."
negative,"I mean, we knew Harvard was dumb anyway -- right, B-girls? -- but this is further proof)..."
negative,stupid lakers....
positive,I still like Tom Cruise.
negative,AAA rocks.
negative,"I like being at Purdue, not with my family."
negative,Oh and AAA sucks.
negative,"i hate 3 paris hilton, halary duff, lindsay lohan."
negative,I LOVE Seattle!!
negative,i love angelina jolie. < 3.
negative,"about number 9, she knows that's what I meant AND I do think a president like Hillary Clinton could be the end of the world if you ask me..."
negative,"I should remind that self that my boring green'96 Toyota Camry has 230k on the odometer, hasn't been to get a tune-up in over a year -- poor thing;"
negative,Tom Cruise sucks.
negative,stfu i love angelina jolie and i wanna bang her.
negative,I hate London!!!!!!!
negative,I LOVE MY HONDA..
negative,harvard is for dumb people.
negative,"besides, UCLA was a stupid dream..."
negative,"I should remind that self that my boring green'96 Toyota Camry has 230k on the odometer, hasn't been to get a tune-up in over a year -- poor thing;"
negative,not only do i hate paris hilton for....
negative,Shanghai people are notorious for being rude and Shanghai men also have a reputation for being a bit girly.
negative,"However you look at it, I've been here almost two weeks now and so far I absolutely love UCLA..."
negative,"yeah, I'm already an hour away from T. O. so it's not close for me to go to kitchener or London which sucks..."
negative,I detest the homeless population of San Francisco.
negative,but i hate angelina jolie now...
negative,"Not because I dislike Harvard, just because I need to know someone who wears academic robes and smokes a pipe.).("
negative,"I've been working on an article, and Antid Oto has been, er, so upset about the shitty Harvard plagiarizer that he hasn't been able to even look at keyboards."
positive,"With that said god i cant wait to go there, seattle is awesome."
negative,"Stupid UCLA, deserves a good poking.."
negative,I love Seattle..
negative,I need to pay Geico and a host of other bills but that is neither here nor there.
negative,the beautiful Harvard grad —..
negative,"Angelina Jolie says that being self-destructive is selfish and you ought to think of the poor, starving, mutilated people all around the world."
negative,"yeah, I'm already an hour away from T. O. so it's not close for me to go to kitchener or London which sucks..."
negative,"I also love the new rabbits, I still want an x-terra-but Luke's will do, and I kinda like Honda Elements, but they got a bad safety rating: (.."
negative,Love this volkswagen sooo much!!.
positive,The seattle scene is pretty amazing too....
negative,I so want a MacBook.
negative,I love UCLA but miss everyone from back home.
negative,I hate AAA 109.
positive,The Honda is awesome.
positive,Love Story At Harvard [ awesome drama!
negative,I'm starting to realize that San Francisco kinda sucks.
negative,"yeah they were pretty nice, and then drove around i led some ppl back to brooktree where this stupid honda in a farty exhaust floored by lol."
positive,i love shanghai ~ ~ ~ ~ 外滩好像有一家专卖上海纪念品的小店 ~ ~ ~.
negative,Waived boston sucks shirt to brian.
negative,"San Francisco is great for that, too."
positive,UCLA is beautiful.
negative,My Purdue Cal friends are awesome!..
negative,I'm loving Shanghai > > > ^ _ ^.
negative,stupid boston.
positive,have an awesome time at purdue!..
negative,"Mostly because I had gotten to a point where all I was able to see was how much I truly hate Seattle, and living where I am."
negative,"I LOVE San Francisco, it is one of my favorite cities."
negative,I know you're way too smart and way too cool to let stupid UCLA get to you...
negative,I hate northwest airlines!
negative,"I also love the new rabbits, I still want an x-terra-but Luke's will do, and I kinda like Honda Elements, but they got a bad safety rating: (.."
negative,I hate Tom Cruise..
negative,"Along the sides of exit fly-over there were parallel parking spots for "" attractive cars only "" — the sign listed several criteria of which my crappy Honda qualified for none."
negative,"Since then, 25 automakers including Toyota Motor Corp. and Honda Motor Co. have recalled about 370,000 defective vehicles, according to the agency."
negative,I'd like to talk today about how much I hate Paris Hilton.....
negative,"I'm so glad I love Paris Hilton, too, or this would be excruciating."
negative,"Honda is excellent,'94 and up."
negative,I also like Boston.
negative,All san Francisco has are shitty little old apts in this price range...
negative,"I love paris hilton, britney spears and jessica simpson."
negative,"Anyway, some crappy Honda, but, as is young peoples'customs, it has a good $ 2 million worth of sound equipment inside."
negative,I LOVE MY TOYOTA COROLLA S! Except...
negative,I really hate Tom Cruise.
negative,miss you aaa ~..
negative,i love seattle..
negative,I love Paris Hilton..
negative,Toyota is doing some amazing things with fuel economy.
negative,AAA was its usual incompetent self.
negative,"Just wanted to let you know that I've found a great place for Reward Card "" > Reward Card & Citi Card Reward.."
negative,"As i stepped out of my beautiful Toyota, i heard a scream as a gust of wind had just passed."
negative,Seattle sucks!!
negative,San Francisco was awesome...
negative,I love Paris Hilton..
negative,I love ucla.
negative,but i also love UCLA....
negative,"Boston kinda shitty sucks, cause I don't have a car."
positive,The Honda is awesome.
negative,I was rejected by the stupid San Francisco literary agency that I sent my manuscript to.
negative,Boston is clearly a ballet-friendly town.
negative,Now I'm walking around looking like the ugliest person in the world angelina jolie!!!!!!!
negative,I love my 13 year old Toyota!..
negative,I think it's pretty clear Angelina Jolie is an ignorant racist.
negative,i love purdue!!!!!.
negative,"I love the London Little People, btw."
negative,london sucks....
negative,"I think Angelina Jolie is so much more beautiful than Jennifer Anniston, who, by the way, is majorly OVERRATED."
negative,My new desk is in a windowed corner with an awesome view of Seattle and the Olympic Mountains.
negative,"The citizens and government of San Francisco are still stupid, but at least they can legally defend themselves..."
negative,seattle sucks!!!...
negative,London is a cruel place....
negative,"As i stepped out of my beautiful Toyota, i heard a scream as a gust of wind had just passed."
negative,"I think Angelina Jolie is so much more beautiful than Jennifer Anniston, who, by the way, is majorly OVERRATED."
negative,I LOVE THOSE NEW VOLKSWAGEN COMMERCIALS!!..
negative,& i adore my little honda < 3.
negative,"San Francisco is great for that, too."
negative,I hate Paris Hilton.
negative,"I neither love or hate Hillary Clinton, I think that she has done some good for the country and New York, but I also think that she is out for herself too.."
negative,and honda elements are assholes...
negative,Cs: I've heard San Francisco is beautiful..
negative,I love the Los Angeles LAKERS!!!.
negative,"I'm not crazy about HK either, but Shanghai is sounding awesome."
negative,"Personally, I blame Angelina Jolie, a psychologically-damaged attention-seeker who seems to have somehow convinced almost every woman on LJ that having an icon with her face on it makes you a sexually-interesting noncomformist wildchild."
negative,"Set in London's delightful canal district Little Venice, The Colonnade Hotel is....."
negative,Tom Cruise sucks.
negative,stupid lakers.....
negative,""" I hate Tom Cruise "", "" Then I will remove him from the studio, honey ""."
negative,oh! Traffic in Seattle sucks!
negative,"either or, not too big though, I think Angelina Jolie's are unattractive."
negative,stupid kids and their need for Honda emblems):
negative,i love you my harvard boy..(
negative,"And as stupid as San Francisco's road system is, we weren't able to turn back because of how all the roads are one-way streets."
negative,But I miss Boston.
negative,The Lakers can suck me...
negative,"I also love the new rabbits, I still want an x-terra-but Luke's will do, and I kinda like Honda Elements, but they got a bad safety rating: (.."
negative,hell ya i play on 2 basketball teams i love the lakers + pistons love both!!!!..
negative,I WANT MIT!!!!!!!!!!!!!!!!!!!!!!!!!!!!!..
negative,stupid lakers should have beat suns.....
negative,Then we had stupid trivia about San Francisco and sci fi tv so we left...
negative,cause obviously toyota dealer is cheating on my feelings..
negative,"I LOVE San Francisco, it is one of my favorite cities."
negative,Boston is the most amazing city in the entire world.
negative,I miss London...
negative,Now I can totally rub it in my dad's face that Seattle sucks more than Pittsburgh does.
negative,boston is great: ).
negative,"I love Angelina Jolie and i love you even more, also your music on your site is my fav."
negative,"Just because Viva PiÃ ± ata is part of a calculated, engineered-to-be-kid-friendly multimedia("
negative,"By the way, I hate LONDON..."
negative,"She also said she didnt miss her Thanksgiving because Geico was so great and he goes "" MASHED POTATOES AND CRANBERRY SAUCE!!!!"
positive,"With that said god i cant wait to go there, seattle is awesome."
negative,"I hate UNC anyway, but I like Purdue, so that stunk..."
positive,Tom Cruise's daughter is just so beautiful.
negative,"I think Angelina Jolie is so much more beautiful than Jennifer Anniston, who, by the way, is majorly OVERRATED."
negative,seattle sucks!!!...
negative,I loved Boston and MIT so much and still do.
positive,That's why I most love the Harvard story:
negative,"I should remind that self that my boring green'96 Toyota Camry has 230k on the odometer, hasn't been to get a tune-up in over a year -- poor thing;"
negative,seattle sucks!!!...
negative,"n metti wa gor wait me end up the ce,. then we hv dinner ga..... i love u galz say "" wait me "" aaa."
negative,boston is great: ).
negative,I love the Lakers!!!!!. < / a >..
negative,"Paris Hilton – Sexy, relevant to a different kind of Bar..."
negative,I needed San Francisco but not until a month ago.
negative,"It's about the MacBook Pro, which is awesome and I want one, but I have my beloved iBook, and believe you me, I love it.."
negative,"I miss Boston so much it hurts sometimes, but I know that I'm really just missing this time of my life and the people from it..."
negative,I HATE LONDON!..
negative,"Along the sides of exit fly-over there were parallel parking spots for "" attractive cars only "" — the sign listed several criteria of which my crappy Honda qualified for none."
negative,"Along the sides of exit fly-over there were parallel parking spots for "" attractive cars only "" — the sign listed several criteria of which my crappy Honda qualified for none."
negative,TAKE THAT STUPID UCLA!!!!!!!..
negative,I love the Toyota Prius.
negative,Seattle sucks!!
negative,pre-med conference in UCLA kicked ass...
negative,We all know that we love Paris Hilton...
negative,"Wow, having XP on my MacBook would be awesome..."
negative,It seems to me that everything I want is in Seattle.
negative,I also like Boston.
negative,"San Francisco is great for that, too."
negative,I need some of that geico balboa stuff..
negative,he he wow shanghai is soo boring right now lol i miss calling u up!
negative,I love Seattle..
negative,"Prolly going to Cambridge on Tuesday, I need to see MIT to survive till the rest of the term."
negative,stupid honda....
negative,I hate London!!!!!!!
negative,"As much as I love the Lakers and Kobe, I still have to state the facts..."
negative,"I think Angelina Jolie is so much more beautiful than Jennifer Anniston, who, by the way, is majorly OVERRATED."
negative,UIUC and UMD are certainly great schools for condensed matter physics and nonlinear dynamics.
negative,I remember another time waking up real early to catch ESPN College Gameday when Purdue was half decent one Saturday morning.
negative,"so far shanghai is awesome, my only complaint is that people need to wait in fucking lines and chinese people are ugly..."
negative,"anyway, shanghai is really beautiful ， 滨江大道是很灵的啦 ， 那个starbucks是上海风景最好的starbucks ~ ~!!!"
negative,But I miss Boston.
negative,I love the Toyota Prius.
negative,"Traffic in Seattle does stink, but it's a beautiful city to be stuck in."
positive,"Before I left Missouri, I thought London was going to be so good and cool and fun and a really great experience and I was really excited."
negative,I AM SO HATING HARVARD.
negative,There is a Taste of China right by GEICO that has great food.
negative,AAA rocks.
negative,"Well, my job at GEICO has been great so far."
negative,stupid UCLA..
negative,As much as I hate Tom Cruise..
negative,i wouldnt really recommend uk anymore i hate london.
negative,"Now, I love Shanghai, and I loved living there..."
negative,yea so that team that played UCLA pretty much sucked major balls.
negative,"I love London, but am glad to be far enough away that I can go on weekends and take it in small doses..."
positive,= D i love Tom Cruise!!!
negative,"boston kinda sucked, but my cousin erica in connecticut and my auntie pearl and uncle milin were cool."
negative,and i blame angelina jolie!
negative,"n metti wa gor wait me end up the ce,. then we hv dinner ga..... i love u galz say "" wait me "" aaa."
negative,in the thing that ses i love sk8ter boys u mit..
negative,Getting ties for 70 % off from a professional tie designer because he's a Harvard kid is awesome...
negative,Yet another reason why I hate the Lakers!!!!!!
negative,"I really like my Thinkpad too, but the battery isn't the only power problem I have."
negative,I like Purdue University's computer lab!..
negative,Toyota is doing some amazing things with fuel economy.
positive,Three days at Purdue with three awesome people.
negative,Way to go stupid Lakers..
negative,"She also said she didnt miss her Thanksgiving because Geico was so great and he goes "" MASHED POTATOES AND CRANBERRY SAUCE!!!!"
negative,parking in boston SUCKS!!!..
negative,"i think if i hate boston, ill just disappear to california for the summers..."
negative,london sucks....
negative,I needed San Francisco but not until a month ago.
negative,"It appears, just from my lame research that American Airlines might be a bit on the paranoid over this."
negative,""" Seattle is not New York "" < > "" I hate Seattle ""..."
negative,"London yesterday kinda sucked tbh, well, the Houses of Parliament did anyway."
negative,Seattle sucks!!
negative,"I'm a big fan of Lakers, so I kind of have all the schedule for this season which it's end in april..."
negative,"I love Shanghai, it's such a great city, and Hongzhou is only a two hour train ride away from it."
negative,TAKE THAT STUPID UCLA!!!!!!!..
negative,London is fabulous!
negative,"Mind you, I blame the mother mit der early toilet training."
negative,"a graduate of harvard and yale, she's brilliant and i have the utmost respect for her."
negative,我還在用that stupid BOX CAR-HONDA CRX = o = 。 CRAP GAME!..
negative,i love sony vaio's TX collection.:
negative,stupid lakers should have beat suns.....
negative,stupid lakers!!!!!!!!!!!
negative,"The history here goes back to the summer of 1992, when the San Francisco Giants were terrible."
negative,MIT was amazing.
negative,Cs: I've heard San Francisco is beautiful..
negative,Angelina Jolie is beautiful.
negative,Cs: I've heard San Francisco is beautiful..
negative,Stupid UCLA....
negative,I like Tom Cruise and will boycott Paramount Pictures..
negative,We all know that we love Paris Hilton...
negative,I like Tom Cruise and will boycott Paramount Pictures..
negative,I miss London...
negative,""" I LOVE SHANGHAI VERY MUCH!"
negative,Stupid gay-ass bitch whore state farm fuckers!!!!!
negative,"MIT is awesome, and they'll be lucky to have you..."
negative,"I love the London Little People, btw."
negative,That was an unpleasant lesson for Volkswagen.
negative,I'm loving Shanghai > > > ^ _ ^.
negative,THIS SONG SUCKSSSSSSS i hate paris hilton.....
negative,we all love the lakers rite? < 3 well......
negative,I HATE LONDON!..
negative,"I dont like Drama but it always creeps up on you, I absolutely LOVE my Purdue life."
negative,i love in seattle..
negative,i love seattle so much.
negative,"Honda is calling back some 423,344 vehicles in its home market of Japan over faulty key interlocks which allow keys to be removed from the ignition when the gearshift is in positions other than'park."
negative,"I'm not crazy about HK either, but Shanghai is sounding awesome."
negative,I love the lakers even tho Trav makes fun of me.
negative,Toyota is doing some amazing things with fuel economy.
negative,i love san francisco..
negative,"usually, i can't at my house but i'm at the library but i moved into my aunts house in san carlos to go to school here because schools in san francisco sucks BIG TIME!"
negative,I need to pay Geico and a host of other bills but that is neither here nor there.
negative,It seems to me that everything I want is in Seattle.
negative,I so want a MacBook.
negative,Now I can totally rub it in my dad's face that Seattle sucks more than Pittsburgh does.
negative,miss you aaa ~..
negative,"I'm not crazy about HK either, but Shanghai is sounding awesome."
negative,"Traffic in Seattle does stink, but it's a beautiful city to be stuck in."
negative,"Personally, I blame Angelina Jolie, a psychologically-damaged attention-seeker who seems to have somehow convinced almost every woman on LJ that having an icon with her face on it makes you a sexually-interesting noncomformist wildchild."
negative,miss you aaa ~..
positive,"I still love the Lakers best, though!).."
negative,I've prayed and been praying that God bless the UCLA Taekwondo program and let me do His work through it.
negative,Way to go stupid Lakers..
negative,Humblebee a battered Volkswagen camper van hes pretty useless due to being permanently stoned on exhaust fumes.
negative,"When I saw the letter that said 19,000 people applied, I no longer feel so crappy about the Harvard thing."
negative,Boston SUCKS.
negative,I love Harvard Square in the fall.
positive,I so use to love Tom Cruise.
negative,I love the Los Angeles Lakers...
negative,"Today, I remembered how particularly sad it is that the details of Angelina Jolie's pregnancy, or Jennifer Aniston's latest living arrangement must be screamed out at hapless grocery shoppers the world over."
negative,I love the new Volkswagen commercial.
negative,"I like Tom Cruise, as I've stated over and over."
negative,I would love to go Shanghai with sister..
negative,"besides, UCLA was a stupid dream..."
positive,= D i love Tom Cruise!!!
negative,I hated Boston.
negative,"I love the London Little People, btw."
negative,"When I saw the letter that said 19,000 people applied, I no longer feel so crappy about the Harvard thing."
positive,The Honda is awesome.
negative,"Capital One, you're a sick SOB with the horrible interest rates you charge..."
negative,I think at this moment i love San Francisco better than L. A..
negative,i miss AAA...
negative,hell ya i play on 2 basketball teams i love the lakers + pistons love both!!!!..
negative,i highly recommend volunteering ata shelter if you have a little extra time..
negative,i hate angelina jolie..
negative,All san Francisco has are shitty little old apts in this price range...
negative,"I'm not crazy about HK either, but Shanghai is sounding awesome."
negative,", i like honda over toyota XD.."
negative,"Mind you, I blame the mother mit der early toilet training."
negative,"I've been spending a lot more time there as a result, and I grow to like Harvard Square more every time I go, although I'm thankful I never have to walk there."
negative,purdue sucks...
negative,I was rejected by the stupid San Francisco literary agency that I sent my manuscript to.
negative,Ich noch ein Clip mit einem sketchy Nollie Flip ( leider! )......
negative,"Honda is calling back some 423,344 vehicles in its home market of Japan over faulty key interlocks which allow keys to be removed from the ignition when the gearshift is in positions other than'park."
negative,I hate Seattle..
negative,US airways SUCKS..
negative,I decided that I really dislike London hardcore though.
negative,I hate paris hilton too!
negative,"Today, when Monkee was backing out of the Milpitas Library's parking lot, some old asian man driving a Toyota was driving the wrong way."
negative,Now I can totally rub it in my dad's face that Seattle sucks more than Pittsburgh does.
negative,"I think Angelina Jolie is so much more beautiful than Jennifer Anniston, who, by the way, is majorly OVERRATED."
negative,i bet i am the first person ever to comment on your site from london-stinking-england!
negative,sorry american airlines sucks.
negative,""" Old Stupid Honda ""........"
positive,have an awesome time at purdue!..
negative,"i love london though, don't see why anyone can NOT like london..."
positive,I told her that UCLA is excellent for both...
negative,I want a tour of London on the back of that bike!
negative,Which makes me think I need AAA more than AA...
negative,US Airways sucks...
negative,I hate Seattle..
negative,seattle sucks anyways.
negative,"She also said she didnt miss her Thanksgiving because Geico was so great and he goes "" MASHED POTATOES AND CRANBERRY SAUCE!!!!"
negative,i love angelina jolie.
negative,Angelina Jolie is beautiful.
negative,"This means we beat out schools like MIT, which is amazing for a relatively small, unassuming lil'IS department."
negative,I loved the Lakers episode where he told that little blonde he wants to see a woman rule the world in his lifetime because women know how to look after the pack.
negative,anyways i loved beijing as much as i loved shanghai.
negative,"By the time I left the Hospital, I had no time to drive to Boston-which sucked because 1)"
negative,BOSTON SUCKS!!!
negative,Harvard Square is a beautiful sight when the women start putting on their warm-weather clothes..
negative,Boston can suck my fucking tits...
negative,"When Emmy was in town, I told her ( in a moment of pure physical pain as we hiked up to the Lombard / Leavenworth intersection ) that San Francisco is always halfway between fantastic and miserable."
negative,"The British seem to be very aware of how this links together, probably because of the awful London bombings."
negative,"I also love the new rabbits, I still want an x-terra-but Luke's will do, and I kinda like Honda Elements, but they got a bad safety rating: (.."
negative,I love UCLA but miss everyone from back home.
negative,seattle sucks!!!...
negative,"I'm biased, I love Angelina Jolie.."
positive,a visit to boston: ) it was awesome seeing you kids!....
negative,"He and my mom got me some gifts in Vegas, including an awesome huge pic of Tom Cruise."
negative,i love my macbook...
negative,AH SHIITE I LOST FIFTY CENTS TO THE SUPERBOWL { I HATE YOU SEATTLE!!! }...
negative,well i'm gonna go enjoy being in seattle.....
negative,You are a fucking bitch and I think I may hate you even more than I hate Paris Hilton...
negative,Stupid UCLA....
negative,Now I can totally rub it in my dad's face that Seattle sucks more than Pittsburgh does.
negative,"besides, UCLA was a stupid dream..."
negative,I HATE LONDON!..
negative,hehehe Allstate twas great fun!
negative,"Traffic in Seattle does stink, but it's a beautiful city to be stuck in."
negative,"I'm also looking into 2004 cars, like Mitsubishi Eclipse GTS Spyder Convertible, Toyota Celica GT lifetback, and Volkswagen GTI VR6 hatchback."
negative,"i got like 9 AAA's during the course of the tournament, ive never been that consistent in a tournament before."
negative,I like those geico ones where they have the famous people talking for other people..
negative,i love ucla!..
negative,I hate Paris Hilton.
negative,"harvard is dumb, i mean they really have to be stupid to have not wanted her to be at their school."
negative,I want a tour of London on the back of that bike!
negative,i like toyota.
negative,Boston SUCKS.
negative,i love the dallas mavericks...
positive,UCLA is beautiful.
negative,I need some of that geico balboa stuff..
negative,"I'm biased, I love Angelina Jolie.."
negative,Harvard Square is a beautiful sight when the women start putting on their warm-weather clothes..
negative,"Jack London is very good at putting into words, what it feels like to be alive, and to feel that vitality, that knowledge, that connection to everything that lives."
negative,miss you aaa ~..
negative,There is a Taste of China right by GEICO that has great food.
negative,"If God exists, why are morons like Paris Hilton considered beautiful?.("
negative,UGHH I hate tom cruise.
negative,Capital One SUCKS!..
negative,i love seattle..
negative,I hate Tom Cruise.
negative,"So, I think what I'm getting at is that I will miss Boston."
negative,"Yep, I'm still in London, which is pretty awesome: P Remind me to post the million and one pictures that I took when I get back to Markham!..."
negative,the fact that i love paris hilton or like the color pink...
negative,"By the way, I hate LONDON..."
negative,Awesome diner here @ Purdue...
negative,I want a tour of London on the back of that bike!
negative,. I'm pleased to announce that Boston sucked...
negative,There is a Taste of China right by GEICO that has great food.
negative,After the most horrible experience with any airline I've concluded I will forever hate United Airlines.
negative,I hate Paris Hilton..
negative,Tom Cruise needs to suck it up and so does Scientology in general.
negative,"Well apparently all people driving toyota 4runners are appalingly ugly, or so one would think based on him not even glancing in my direction!"
negative,I like honda civics!!!!!!.
negative,stupid lakers!!!!!!!!!!!
negative,"Prolly going to Cambridge on Tuesday, I need to see MIT to survive till the rest of the term."
negative,Which makes me think I need AAA more than AA...
negative,I hate Paris Hilton..
negative,I hate Tom Cruise..
positive,"With that said god i cant wait to go there, seattle is awesome."
